Node1,Node2,Layer
tur,svn,6531
tur,svn,6716
tur,svn,6911
tur,svn,6940
tur,svn,6999
tur,svn,7132
tur,svn,7139
tur,svn,7169
tur,svn,7362
tur,svn,7493
tur,svn,7751
tur,svn,7752
tur,svn,7753
tur,svn,7810
tur,svn,7831
tur,svn,8429
tur,svn,8433
tur,svn,8441
tur,svn,8459
tur,svn,8465
uga,svn,6899
gbr,svn,14
gbr,svn,342
gbr,svn,360
gbr,svn,541
gbr,svn,723
gbr,svn,1123
gbr,svn,2331
gbr,svn,3341
gbr,svn,3343
gbr,svn,3510
gbr,svn,5113
gbr,svn,5122
gbr,svn,5145
gbr,svn,5147
gbr,svn,5148
gbr,svn,5312
gbr,svn,5335
gbr,svn,5419
gbr,svn,5530
gbr,svn,5836
gbr,svn,5839
gbr,svn,5914
gbr,svn,5982
gbr,svn,6251
gbr,svn,6254
gbr,svn,6259
gbr,svn,6281
gbr,svn,6341
gbr,svn,6418
gbr,svn,6531
gbr,svn,6552
gbr,svn,6595
gbr,svn,6647
gbr,svn,6652
gbr,svn,6665
gbr,svn,6747
gbr,svn,6811
gbr,svn,6842
gbr,svn,6852
gbr,svn,6872
gbr,svn,6899
gbr,svn,6921
gbr,svn,6960
gbr,svn,7138
gbr,svn,7169
gbr,svn,7234
gbr,svn,7244
gbr,svn,7268
gbr,svn,7415
gbr,svn,7449
gbr,svn,7512
gbr,svn,7518
gbr,svn,7523
gbr,svn,7628
gbr,svn,7638
gbr,svn,7642
gbr,svn,7712
gbr,svn,7741
gbr,svn,7761
gbr,svn,7784
gbr,svn,7851
gbr,svn,7853
gbr,svn,8310
gbr,svn,8422
gbr,svn,8720
gbr,svn,8822
gbr,svn,8921
gbr,svn,8928
gbr,svn,8952
gbr,svn,8959
gbr,svn,8983
gbr,svn,8996
gbr,svn,8997
ukr,svn,2472
ukr,svn,2483
ukr,svn,2785
ukr,svn,4236
ukr,svn,5137
ukr,svn,5138
ukr,svn,5225
ukr,svn,5239
ukr,svn,5922
ukr,svn,6517
ukr,svn,6716
ukr,svn,7234
ukr,svn,8720
are,svn,6521
are,svn,8459
usa,svn,548
usa,svn,1124
usa,svn,2119
usa,svn,2331
usa,svn,2772
usa,svn,2879
usa,svn,5147
usa,svn,5148
usa,svn,5154
usa,svn,5232
usa,svn,5233
usa,svn,5835
usa,svn,6281
usa,svn,6359
usa,svn,6638
usa,svn,6891
usa,svn,7133
usa,svn,7187
usa,svn,7523
usa,svn,7524
usa,svn,7525
usa,svn,7528
usa,svn,7599
usa,svn,7852
usa,svn,7922
usa,svn,7923
usa,svn,7929
usa,svn,7931
usa,svn,7932
usa,svn,8741
usa,svn,8811
usa,svn,8942
usa,svn,8982
usa,svn,8989
uzb,svn,2631
uzb,svn,6513
uzb,svn,6521
vnm,svn,751
vnm,svn,6531
vnm,svn,6666
vnm,svn,8310
vnm,svn,8997
zmb,svn,6513
zmb,svn,6516
zwe,svn,1213
zwe,svn,6513
dza,zaf,5221
arg,zaf,15
arg,zaf,111
arg,zaf,114
arg,zaf,116
arg,zaf,360
arg,zaf,412
arg,zaf,730
arg,zaf,812
arg,zaf,813
arg,zaf,814
arg,zaf,1121
arg,zaf,1211
arg,zaf,2221
arg,zaf,2222
arg,zaf,2239
arg,zaf,2666
arg,zaf,2687
arg,zaf,2890
arg,zaf,2925
arg,zaf,3345
arg,zaf,4232
arg,zaf,4234
arg,zaf,4236
arg,zaf,4241
arg,zaf,4242
arg,zaf,4313
arg,zaf,5139
arg,zaf,5148
arg,zaf,5334
arg,zaf,5413
arg,zaf,5541
arg,zaf,5542
arg,zaf,5832
arg,zaf,5913
arg,zaf,5921
arg,zaf,6122
arg,zaf,6624
arg,zaf,6644
arg,zaf,6651
arg,zaf,6716
arg,zaf,6782
arg,zaf,7139
arg,zaf,7783
arg,zaf,8741
aus,zaf,15
aus,zaf,112
aus,zaf,114
aus,zaf,116
aus,zaf,118
aus,zaf,223
aus,zaf,224
aus,zaf,230
aus,zaf,360
aus,zaf,372
aus,zaf,412
aus,zaf,430
aus,zaf,440
aus,zaf,452
aus,zaf,459
aus,zaf,460
aus,zaf,484
aus,zaf,616
aus,zaf,2111
aus,zaf,2119
aus,zaf,2224
aus,zaf,2483
aus,zaf,2681
aus,zaf,2683
aus,zaf,2686
aus,zaf,2711
aus,zaf,2783
aus,zaf,2785
aus,zaf,2872
aus,zaf,2873
aus,zaf,2881
aus,zaf,2925
aus,zaf,3222
aus,zaf,4113
aus,zaf,4313
aus,zaf,5139
aus,zaf,5148
aus,zaf,5154
aus,zaf,5163
aus,zaf,5222
aus,zaf,5225
aus,zaf,5311
aus,zaf,5331
aus,zaf,5417
aus,zaf,5623
aus,zaf,5831
aus,zaf,5833
aus,zaf,5852
aus,zaf,5911
aus,zaf,5914
aus,zaf,5982
aus,zaf,6114
aus,zaf,6116
aus,zaf,6252
aus,zaf,6259
aus,zaf,6343
aus,zaf,6352
aus,zaf,6412
aus,zaf,6418
aus,zaf,6428
aus,zaf,6546
aus,zaf,6571
aus,zaf,6572
aus,zaf,6632
aus,zaf,6638
aus,zaf,6652
aus,zaf,6658
aus,zaf,6749
aus,zaf,6811
aus,zaf,6842
aus,zaf,6851
aus,zaf,6871
aus,zaf,7138
aus,zaf,7139
aus,zaf,7144
aus,zaf,7161
aus,zaf,7211
aus,zaf,7243
aus,zaf,7245
aus,zaf,7246
aus,zaf,7252
aus,zaf,7271
aus,zaf,7281
aus,zaf,7361
aus,zaf,7368
aus,zaf,7371
aus,zaf,7415
aus,zaf,7422
aus,zaf,7434
aus,zaf,7436
aus,zaf,7439
aus,zaf,7441
aus,zaf,7442
aus,zaf,7451
aus,zaf,7499
aus,zaf,7518
aus,zaf,7524
aus,zaf,7525
aus,zaf,7599
aus,zaf,7638
aus,zaf,7641
aus,zaf,7643
aus,zaf,7649
aus,zaf,7731
aus,zaf,7742
aus,zaf,7757
aus,zaf,7781
aus,zaf,7782
aus,zaf,7784
aus,zaf,7822
aus,zaf,7832
aus,zaf,7853
aus,zaf,7915
aus,zaf,7922
aus,zaf,7923
aus,zaf,8211
aus,zaf,8484
aus,zaf,8710
aus,zaf,8741
aus,zaf,8744
aus,zaf,8745
aus,zaf,8749
aus,zaf,8841
aus,zaf,8842
aus,zaf,8851
aus,zaf,8921
aus,zaf,8922
aus,zaf,8931
aus,zaf,8952
aus,zaf,8972
aut,zaf,240
aut,zaf,585
aut,zaf,620
aut,zaf,752
aut,zaf,813
aut,zaf,980
aut,zaf,1110
aut,zaf,1124
aut,zaf,5222
aut,zaf,5224
aut,zaf,5233
aut,zaf,5413
aut,zaf,5530
aut,zaf,5826
aut,zaf,5921
aut,zaf,6129
aut,zaf,6252
aut,zaf,6416
aut,zaf,6418
aut,zaf,6423
aut,zaf,6424
aut,zaf,6428
aut,zaf,6575
aut,zaf,6623
aut,zaf,6631
aut,zaf,6632
aut,zaf,6637
aut,zaf,6638
aut,zaf,6642
aut,zaf,6732
aut,zaf,6733
aut,zaf,6745
aut,zaf,6760
aut,zaf,6891
aut,zaf,6931
aut,zaf,6940
aut,zaf,6953
aut,zaf,6991
aut,zaf,6992
aut,zaf,6996
aut,zaf,7131
aut,zaf,7138
aut,zaf,7162
aut,zaf,7188
aut,zaf,7234
aut,zaf,7244
aut,zaf,7245
aut,zaf,7246
aut,zaf,7264
aut,zaf,7281
aut,zaf,7284
aut,zaf,7367
aut,zaf,7369
aut,zaf,7372
aut,zaf,7413
aut,zaf,7416
aut,zaf,7449
aut,zaf,7493
aut,zaf,7523
aut,zaf,7525
aut,zaf,7528
aut,zaf,7599
aut,zaf,7611
aut,zaf,7649
aut,zaf,7723
aut,zaf,7731
aut,zaf,7764
aut,zaf,7849
aut,zaf,7851
aut,zaf,8710
aut,zaf,8744
aut,zaf,8745
aut,zaf,8749
aut,zaf,8812
aut,zaf,8842
aut,zaf,8928
aut,zaf,8942
aut,zaf,8973
aut,zaf,8996
bgd,zaf,6519
bgd,zaf,6581
bel,zaf,113
bel,zaf,223
bel,zaf,224
bel,zaf,482
bel,zaf,546
bel,zaf,565
bel,zaf,583
bel,zaf,620
bel,zaf,730
bel,zaf,819
bel,zaf,2119
bel,zaf,2671
bel,zaf,2690
bel,zaf,2712
bel,zaf,2741
bel,zaf,2789
bel,zaf,2877
bel,zaf,2879
bel,zaf,3341
bel,zaf,3345
bel,zaf,3351
bel,zaf,3352
bel,zaf,5138
bel,zaf,5139
bel,zaf,5145
bel,zaf,5147
bel,zaf,5148
bel,zaf,5154
bel,zaf,5155
bel,zaf,5161
bel,zaf,5169
bel,zaf,5232
bel,zaf,5334
bel,zaf,5411
bel,zaf,5417
bel,zaf,5530
bel,zaf,5623
bel,zaf,5823
bel,zaf,5824
bel,zaf,5827
bel,zaf,5829
bel,zaf,5833
bel,zaf,5834
bel,zaf,5839
bel,zaf,5912
bel,zaf,5921
bel,zaf,5922
bel,zaf,5981
bel,zaf,6251
bel,zaf,6253
bel,zaf,6259
bel,zaf,6289
bel,zaf,6342
bel,zaf,6419
bel,zaf,6423
bel,zaf,6424
bel,zaf,6514
bel,zaf,6531
bel,zaf,6538
bel,zaf,6539
bel,zaf,6571
bel,zaf,6573
bel,zaf,6595
bel,zaf,6612
bel,zaf,6649
bel,zaf,6716
bel,zaf,6725
bel,zaf,6744
bel,zaf,6899
bel,zaf,6911
bel,zaf,6931
bel,zaf,6953
bel,zaf,6996
bel,zaf,6998
bel,zaf,6999
bel,zaf,7133
bel,zaf,7144
bel,zaf,7149
bel,zaf,7162
bel,zaf,7234
bel,zaf,7244
bel,zaf,7246
bel,zaf,7252
bel,zaf,7281
bel,zaf,7284
bel,zaf,7361
bel,zaf,7369
bel,zaf,7371
bel,zaf,7372
bel,zaf,7373
bel,zaf,7412
bel,zaf,7413
bel,zaf,7421
bel,zaf,7428
bel,zaf,7429
bel,zaf,7431
bel,zaf,7439
bel,zaf,7442
bel,zaf,7451
bel,zaf,7525
bel,zaf,7648
bel,zaf,7711
bel,zaf,7712
bel,zaf,7723
bel,zaf,7731
bel,zaf,7741
bel,zaf,7742
bel,zaf,7788
bel,zaf,7851
bel,zaf,7853
bel,zaf,8124
bel,zaf,8211
bel,zaf,8710
bel,zaf,8743
bel,zaf,8749
bel,zaf,8813
bel,zaf,8821
bel,zaf,8822
bel,zaf,8935
bel,zaf,8939
bel,zaf,8959
bel,zaf,8991
bol,zaf,577
bih,zaf,7428
bra,zaf,113
bra,zaf,114
bra,zaf,542
bra,zaf,577
bra,zaf,620
bra,zaf,712
bra,zaf,730
bra,zaf,819
bra,zaf,1211
bra,zaf,2111
bra,zaf,2320
bra,zaf,2331
bra,zaf,2671
bra,zaf,2929
bra,zaf,3341
bra,zaf,4314
bra,zaf,5112
bra,zaf,5139
bra,zaf,5146
bra,zaf,5148
bra,zaf,5161
bra,zaf,5231
bra,zaf,5232
bra,zaf,5239
bra,zaf,5311
bra,zaf,5331
bra,zaf,5417
bra,zaf,5530
bra,zaf,5541
bra,zaf,5722
bra,zaf,5823
bra,zaf,5832
bra,zaf,5836
bra,zaf,5839
bra,zaf,5849
bra,zaf,5921
bra,zaf,5922
bra,zaf,5981
bra,zaf,5989
bra,zaf,6114
bra,zaf,6116
bra,zaf,6123
bra,zaf,6130
bra,zaf,6289
bra,zaf,6341
bra,zaf,6351
bra,zaf,6416
bra,zaf,6428
bra,zaf,6512
bra,zaf,6519
bra,zaf,6552
bra,zaf,6560
bra,zaf,6572
bra,zaf,6613
bra,zaf,6624
bra,zaf,6632
bra,zaf,6633
bra,zaf,6641
bra,zaf,6644
bra,zaf,6647
bra,zaf,6652
bra,zaf,6713
bra,zaf,6727
bra,zaf,6731
bra,zaf,6733
bra,zaf,6770
bra,zaf,6782
bra,zaf,6783
bra,zaf,6785
bra,zaf,6841
bra,zaf,6940
bra,zaf,6953
bra,zaf,6973
bra,zaf,6991
bra,zaf,6994
bra,zaf,6998
bra,zaf,7126
bra,zaf,7139
bra,zaf,7161
bra,zaf,7162
bra,zaf,7169
bra,zaf,7211
bra,zaf,7212
bra,zaf,7224
bra,zaf,7233
bra,zaf,7234
bra,zaf,7259
bra,zaf,7283
bra,zaf,7284
bra,zaf,7373
bra,zaf,7414
bra,zaf,7423
bra,zaf,7428
bra,zaf,7429
bra,zaf,7431
bra,zaf,7434
bra,zaf,7451
bra,zaf,7452
bra,zaf,7492
bra,zaf,7499
bra,zaf,7712
bra,zaf,7721
bra,zaf,7723
bra,zaf,7751
bra,zaf,7752
bra,zaf,7757
bra,zaf,7761
bra,zaf,7763
bra,zaf,7783
bra,zaf,7784
bra,zaf,7788
bra,zaf,7831
bra,zaf,7841
bra,zaf,7842
bra,zaf,7849
bra,zaf,7922
bra,zaf,8211
bra,zaf,8710
bra,zaf,8939
bra,zaf,8996
bra,zaf,8999
bgr,zaf,619
bgr,zaf,752
bgr,zaf,5413
cmr,zaf,2472
can,zaf,114
can,zaf,149
can,zaf,224
can,zaf,371
can,zaf,412
can,zaf,482
can,zaf,2111
can,zaf,2472
can,zaf,2517
can,zaf,2741
can,zaf,2785
can,zaf,3222
can,zaf,3224
can,zaf,5139
can,zaf,5154
can,zaf,5156
can,zaf,5514
can,zaf,5722
can,zaf,6577
can,zaf,6953
can,zaf,7119
can,zaf,7131
can,zaf,7138
can,zaf,7148
can,zaf,7246
can,zaf,7251
can,zaf,7264
can,zaf,7283
can,zaf,7371
can,zaf,7451
can,zaf,7512
can,zaf,7524
can,zaf,7711
can,zaf,7763
can,zaf,7861
can,zaf,7932
can,zaf,8731
can,zaf,8741
can,zaf,8745
can,zaf,8812
can,zaf,8813
can,zaf,8996
chl,zaf,341
chl,zaf,360
chl,zaf,440
chl,zaf,814
chl,zaf,2517
chl,zaf,2879
chl,zaf,5139
chl,zaf,5232
chl,zaf,5530
chl,zaf,5623
chl,zaf,6251
chl,zaf,6352
chl,zaf,6716
chn,zaf,114
chn,zaf,360
chn,zaf,372
chn,zaf,542
chn,zaf,545
chn,zaf,585
chn,zaf,1123
chn,zaf,1222
chn,zaf,2221
chn,zaf,2731
chn,zaf,2782
chn,zaf,2879
chn,zaf,3232
chn,zaf,3354
chn,zaf,4313
chn,zaf,5113
chn,zaf,5114
chn,zaf,5139
chn,zaf,5145
chn,zaf,5146
chn,zaf,5147
chn,zaf,5148
chn,zaf,5154
chn,zaf,5156
chn,zaf,5163
chn,zaf,5221
chn,zaf,5224
chn,zaf,5411
chn,zaf,5413
chn,zaf,5414
chn,zaf,5419
chn,zaf,5621
chn,zaf,5629
chn,zaf,5721
chn,zaf,5722
chn,zaf,5831
chn,zaf,5832
chn,zaf,5839
chn,zaf,5852
chn,zaf,5911
chn,zaf,5912
chn,zaf,5913
chn,zaf,5922
chn,zaf,6123
chn,zaf,6251
chn,zaf,6281
chn,zaf,6282
chn,zaf,6359
chn,zaf,6421
chn,zaf,6514
chn,zaf,6519
chn,zaf,6522
chn,zaf,6535
chn,zaf,6536
chn,zaf,6538
chn,zaf,6560
chn,zaf,6572
chn,zaf,6573
chn,zaf,6576
chn,zaf,6581
chn,zaf,6582
chn,zaf,6589
chn,zaf,6592
chn,zaf,6623
chn,zaf,6624
chn,zaf,6638
chn,zaf,6647
chn,zaf,6649
chn,zaf,6652
chn,zaf,6658
chn,zaf,6664
chn,zaf,6665
chn,zaf,6666
chn,zaf,6716
chn,zaf,6749
chn,zaf,6770
chn,zaf,6783
chn,zaf,6785
chn,zaf,6793
chn,zaf,6851
chn,zaf,6861
chn,zaf,6891
chn,zaf,6940
chn,zaf,6951
chn,zaf,6991
chn,zaf,6993
chn,zaf,6997
chn,zaf,6998
chn,zaf,7111
chn,zaf,7132
chn,zaf,7243
chn,zaf,7247
chn,zaf,7252
chn,zaf,7267
chn,zaf,7283
chn,zaf,7361
chn,zaf,7367
chn,zaf,7372
chn,zaf,7414
chn,zaf,7441
chn,zaf,7492
chn,zaf,7493
chn,zaf,7518
chn,zaf,7524
chn,zaf,7525
chn,zaf,7528
chn,zaf,7591
chn,zaf,7612
chn,zaf,7621
chn,zaf,7732
chn,zaf,7751
chn,zaf,7752
chn,zaf,7754
chn,zaf,7761
chn,zaf,7768
chn,zaf,7782
chn,zaf,7783
chn,zaf,7831
chn,zaf,7849
chn,zaf,7852
chn,zaf,7853
chn,zaf,7919
chn,zaf,8121
chn,zaf,8212
chn,zaf,8310
chn,zaf,8421
chn,zaf,8423
chn,zaf,8424
chn,zaf,8429
chn,zaf,8431
chn,zaf,8434
chn,zaf,8439
chn,zaf,8441
chn,zaf,8442
chn,zaf,8443
chn,zaf,8451
chn,zaf,8452
chn,zaf,8459
chn,zaf,8462
chn,zaf,8463
chn,zaf,8465
chn,zaf,8472
chn,zaf,8482
chn,zaf,8484
chn,zaf,8731
chn,zaf,8742
chn,zaf,8813
chn,zaf,8821
chn,zaf,8931
chn,zaf,8941
chn,zaf,8981
chn,zaf,8982
chn,zaf,8989
chn,zaf,8993
chn,zaf,8997
hkg,zaf,2120
hkg,zaf,2772
hkg,zaf,2789
hkg,zaf,2923
hkg,zaf,2929
hkg,zaf,3351
hkg,zaf,5122
hkg,zaf,5139
hkg,zaf,5148
hkg,zaf,5155
hkg,zaf,5156
hkg,zaf,5162
hkg,zaf,5224
hkg,zaf,5232
hkg,zaf,5331
hkg,zaf,5335
hkg,zaf,5831
hkg,zaf,5833
hkg,zaf,5911
hkg,zaf,5913
hkg,zaf,6116
hkg,zaf,6123
hkg,zaf,6289
hkg,zaf,6354
hkg,zaf,6359
hkg,zaf,6421
hkg,zaf,6423
hkg,zaf,6428
hkg,zaf,6513
hkg,zaf,6514
hkg,zaf,6516
hkg,zaf,6517
hkg,zaf,6521
hkg,zaf,6522
hkg,zaf,6534
hkg,zaf,6538
hkg,zaf,6544
hkg,zaf,6560
hkg,zaf,6572
hkg,zaf,6582
hkg,zaf,6584
hkg,zaf,6589
hkg,zaf,6597
hkg,zaf,6624
hkg,zaf,6648
hkg,zaf,6649
hkg,zaf,6652
hkg,zaf,6664
hkg,zaf,6665
hkg,zaf,6666
hkg,zaf,6794
hkg,zaf,6924
hkg,zaf,6940
hkg,zaf,6951
hkg,zaf,6953
hkg,zaf,6960
hkg,zaf,6973
hkg,zaf,6974
hkg,zaf,6978
hkg,zaf,6991
hkg,zaf,6992
hkg,zaf,6993
hkg,zaf,6997
hkg,zaf,6998
hkg,zaf,7132
hkg,zaf,7139
hkg,zaf,7148
hkg,zaf,7243
hkg,zaf,7361
hkg,zaf,7414
hkg,zaf,7416
hkg,zaf,7491
hkg,zaf,7493
hkg,zaf,7512
hkg,zaf,7518
hkg,zaf,7599
hkg,zaf,7611
hkg,zaf,7612
hkg,zaf,7621
hkg,zaf,7622
hkg,zaf,7628
hkg,zaf,7638
hkg,zaf,7642
hkg,zaf,7649
hkg,zaf,7721
hkg,zaf,7722
hkg,zaf,7723
hkg,zaf,7731
hkg,zaf,7741
hkg,zaf,7754
hkg,zaf,7757
hkg,zaf,7758
hkg,zaf,7761
hkg,zaf,7763
hkg,zaf,7768
hkg,zaf,7781
hkg,zaf,7782
hkg,zaf,7783
hkg,zaf,7788
hkg,zaf,7849
hkg,zaf,7852
hkg,zaf,7853
hkg,zaf,7861
hkg,zaf,8124
hkg,zaf,8211
hkg,zaf,8219
hkg,zaf,8310
hkg,zaf,8421
hkg,zaf,8423
hkg,zaf,8424
hkg,zaf,8429
hkg,zaf,8431
hkg,zaf,8432
hkg,zaf,8434
hkg,zaf,8439
hkg,zaf,8451
hkg,zaf,8452
hkg,zaf,8462
hkg,zaf,8463
hkg,zaf,8465
hkg,zaf,8472
hkg,zaf,8481
hkg,zaf,8482
hkg,zaf,8484
hkg,zaf,8510
hkg,zaf,8710
hkg,zaf,8720
hkg,zaf,8742
hkg,zaf,8743
hkg,zaf,8745
hkg,zaf,8813
hkg,zaf,8841
hkg,zaf,8842
hkg,zaf,8852
hkg,zaf,8931
hkg,zaf,8939
hkg,zaf,8941
hkg,zaf,8942
hkg,zaf,8947
hkg,zaf,8951
hkg,zaf,8952
hkg,zaf,8959
hkg,zaf,8972
hkg,zaf,8973
hkg,zaf,8993
hkg,zaf,8994
hkg,zaf,8997
hkg,zaf,8998
hkg,zaf,8999
col,zaf,712
col,zaf,6552
col,zaf,6572
cog,zaf,2320
cri,zaf,711
civ,zaf,577
civ,zaf,721
civ,zaf,722
civ,zaf,723
civ,zaf,6519
civ,zaf,6522
hrv,zaf,7721
cub,zaf,1221
dnk,zaf,149
dnk,zaf,484
dnk,zaf,712
dnk,zaf,914
dnk,zaf,980
dnk,zaf,1110
dnk,zaf,1124
dnk,zaf,2119
dnk,zaf,2919
dnk,zaf,5169
dnk,zaf,5221
dnk,zaf,5322
dnk,zaf,5415
dnk,zaf,5416
dnk,zaf,5417
dnk,zaf,5831
dnk,zaf,5914
dnk,zaf,6289
dnk,zaf,6421
dnk,zaf,6514
dnk,zaf,6571
dnk,zaf,6572
dnk,zaf,6596
dnk,zaf,6612
dnk,zaf,6623
dnk,zaf,6642
dnk,zaf,6783
dnk,zaf,6842
dnk,zaf,6924
dnk,zaf,6973
dnk,zaf,6997
dnk,zaf,7211
dnk,zaf,7213
dnk,zaf,7239
dnk,zaf,7247
dnk,zaf,7264
dnk,zaf,7271
dnk,zaf,7272
dnk,zaf,7281
dnk,zaf,7284
dnk,zaf,7361
dnk,zaf,7369
dnk,zaf,7412
dnk,zaf,7416
dnk,zaf,7428
dnk,zaf,7431
dnk,zaf,7442
dnk,zaf,7491
dnk,zaf,7492
dnk,zaf,7599
dnk,zaf,7642
dnk,zaf,7643
dnk,zaf,7648
dnk,zaf,7712
dnk,zaf,7752
dnk,zaf,7758
dnk,zaf,7849
dnk,zaf,7938
dnk,zaf,8121
dnk,zaf,8124
dnk,zaf,8720
dnk,zaf,8742
dnk,zaf,8744
dnk,zaf,8748
dnk,zaf,8749
dnk,zaf,8813
dnk,zaf,8942
ecu,zaf,586
ecu,zaf,589
ecu,zaf,2929
ecu,zaf,6282
ecu,zaf,6782
ecu,zaf,7428
ecu,zaf,7436
ecu,zaf,7643
ecu,zaf,8743
ecu,zaf,8939
egy,zaf,575
egy,zaf,3345
egy,zaf,3353
egy,zaf,5221
egy,zaf,5413
egy,zaf,5832
egy,zaf,6638
egy,zaf,6940
egy,zaf,6960
egy,zaf,7414
egy,zaf,7415
egy,zaf,8122
est,zaf,224
est,zaf,488
est,zaf,7641
eth,zaf,7234
eth,zaf,8749
fin,zaf,224
fin,zaf,5169
fin,zaf,5542
fin,zaf,5981
fin,zaf,6411
fin,zaf,6412
fin,zaf,6418
fin,zaf,6419
fin,zaf,6632
fin,zaf,6639
fin,zaf,6954
fin,zaf,6991
fin,zaf,7188
fin,zaf,7233
fin,zaf,7234
fin,zaf,7252
fin,zaf,7428
fin,zaf,7429
fin,zaf,7431
fin,zaf,7434
fin,zaf,7436
fin,zaf,7439
fin,zaf,7452
fin,zaf,7492
fin,zaf,7641
fin,zaf,7643
fin,zaf,7712
fin,zaf,7721
fin,zaf,7742
fin,zaf,7781
fin,zaf,7788
fin,zaf,7821
fin,zaf,8720
fin,zaf,8741
fin,zaf,8742
fin,zaf,8743
fin,zaf,8748
fin,zaf,8841
fin,zaf,8921
fin,zaf,8996
fra,zaf,15
fra,zaf,113
fra,zaf,224
fra,zaf,430
fra,zaf,582
fra,zaf,583
fra,zaf,1223
fra,zaf,2331
fra,zaf,2518
fra,zaf,2732
fra,zaf,2919
fra,zaf,2922
fra,zaf,2926
fra,zaf,3345
fra,zaf,5113
fra,zaf,5139
fra,zaf,5148
fra,zaf,5154
fra,zaf,5155
fra,zaf,5157
fra,zaf,5161
fra,zaf,5162
fra,zaf,5169
fra,zaf,5222
fra,zaf,5249
fra,zaf,5312
fra,zaf,5323
fra,zaf,5332
fra,zaf,5334
fra,zaf,5416
fra,zaf,5417
fra,zaf,5514
fra,zaf,5542
fra,zaf,5543
fra,zaf,5629
fra,zaf,5821
fra,zaf,5832
fra,zaf,5834
fra,zaf,5838
fra,zaf,5842
fra,zaf,5849
fra,zaf,5912
fra,zaf,5913
fra,zaf,5914
fra,zaf,5981
fra,zaf,5983
fra,zaf,5989
fra,zaf,6210
fra,zaf,6252
fra,zaf,6342
fra,zaf,6352
fra,zaf,6353
fra,zaf,6412
fra,zaf,6413
fra,zaf,6415
fra,zaf,6421
fra,zaf,6513
fra,zaf,6517
fra,zaf,6532
fra,zaf,6546
fra,zaf,6571
fra,zaf,6575
fra,zaf,6611
fra,zaf,6612
fra,zaf,6613
fra,zaf,6632
fra,zaf,6642
fra,zaf,6649
fra,zaf,6652
fra,zaf,6727
fra,zaf,6731
fra,zaf,6732
fra,zaf,6744
fra,zaf,6782
fra,zaf,6794
fra,zaf,6821
fra,zaf,6899
fra,zaf,6912
fra,zaf,6940
fra,zaf,6992
fra,zaf,6997
fra,zaf,7112
fra,zaf,7138
fra,zaf,7149
fra,zaf,7161
fra,zaf,7162
fra,zaf,7169
fra,zaf,7187
fra,zaf,7188
fra,zaf,7212
fra,zaf,7213
fra,zaf,7219
fra,zaf,7233
fra,zaf,7234
fra,zaf,7239
fra,zaf,7244
fra,zaf,7251
fra,zaf,7264
fra,zaf,7267
fra,zaf,7268
fra,zaf,7283
fra,zaf,7284
fra,zaf,7367
fra,zaf,7371
fra,zaf,7373
fra,zaf,7413
fra,zaf,7414
fra,zaf,7416
fra,zaf,7421
fra,zaf,7423
fra,zaf,7431
fra,zaf,7442
fra,zaf,7449
fra,zaf,7492
fra,zaf,7493
fra,zaf,7518
fra,zaf,7522
fra,zaf,7524
fra,zaf,7528
fra,zaf,7591
fra,zaf,7599
fra,zaf,7641
fra,zaf,7648
fra,zaf,7711
fra,zaf,7712
fra,zaf,7721
fra,zaf,7723
fra,zaf,7731
fra,zaf,7741
fra,zaf,7762
fra,zaf,7781
fra,zaf,7788
fra,zaf,7810
fra,zaf,7868
fra,zaf,7921
fra,zaf,7923
fra,zaf,7929
fra,zaf,8431
fra,zaf,8433
fra,zaf,8434
fra,zaf,8435
fra,zaf,8451
fra,zaf,8482
fra,zaf,8710
fra,zaf,8741
fra,zaf,8745
fra,zaf,8748
fra,zaf,8749
fra,zaf,8821
fra,zaf,8851
fra,zaf,8852
fra,zaf,8924
fra,zaf,8939
fra,zaf,8952
fra,zaf,8959
fra,zaf,8993
fra,zaf,8996
gab,zaf,2483
gab,zaf,2877
geo,zaf,2890
deu,zaf,470
deu,zaf,488
deu,zaf,541
deu,zaf,619
deu,zaf,712
deu,zaf,751
deu,zaf,752
deu,zaf,2518
deu,zaf,2665
deu,zaf,2671
deu,zaf,2731
deu,zaf,2732
deu,zaf,2772
deu,zaf,2820
deu,zaf,2919
deu,zaf,2922
deu,zaf,2929
deu,zaf,3345
deu,zaf,3352
deu,zaf,4239
deu,zaf,5111
deu,zaf,5113
deu,zaf,5114
deu,zaf,5121
deu,zaf,5122
deu,zaf,5137
deu,zaf,5145
deu,zaf,5148
deu,zaf,5157
deu,zaf,5161
deu,zaf,5162
deu,zaf,5163
deu,zaf,5221
deu,zaf,5222
deu,zaf,5223
deu,zaf,5224
deu,zaf,5311
deu,zaf,5331
deu,zaf,5334
deu,zaf,5413
deu,zaf,5417
deu,zaf,5419
deu,zaf,5541
deu,zaf,5542
deu,zaf,5543
deu,zaf,5623
deu,zaf,5629
deu,zaf,5723
deu,zaf,5822
deu,zaf,5823
deu,zaf,5825
deu,zaf,5826
deu,zaf,5827
deu,zaf,5829
deu,zaf,5834
deu,zaf,5837
deu,zaf,5839
deu,zaf,5852
deu,zaf,5911
deu,zaf,5921
deu,zaf,5981
deu,zaf,6112
deu,zaf,6114
deu,zaf,6116
deu,zaf,6254
deu,zaf,6282
deu,zaf,6289
deu,zaf,6341
deu,zaf,6342
deu,zaf,6353
deu,zaf,6359
